material_id,cif,ef_per_atom,tc,superband_id,superband_formula,superband_cif_id,mp_material_id,cif_source,composition_key
superband-11640,"# generated using pymatgen
data_K1.08Ba1.92Bi3O9
_symmetry_space_group_name_H-M   P-3m1
_cell_length_a   6.18756400
_cell_length_b   6.18756434
_cell_length_c   7.58140100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999820
_symmetry_Int_Tables_number   164
_chemical_formula_structural   K1.08Ba1.92Bi3O9
_chemical_formula_sum   'K1.08 Ba1.92 Bi3 O9'
_cell_volume   251.37352755
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y, x-y, z'
  4  'y, -x+y, -z'
  5  '-x+y, -x, z'
  6  'x-y, x, -z'
  7  'y, x, -z'
  8  '-y, -x, z'
  9  'x-y, -y, -z'
  10  '-x+y, y, z'
  11  '-x, -x+y, -z'
  12  'x, x-y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  1.0
  Ba  Ba1  2  0.33333333  0.66666667  0.66839500  0.96
  K  K2  2  0.33333333  0.66666667  0.66839500  0.04
  Bi  Bi3  2  0.33333333  0.66666667  0.16371000  1.0
  Bi  Bi4  1  0.00000000  0.00000000  0.50000000  1.0
  O  O5  6  0.17103400  0.34206800  0.34515100  1.0
  O  O6  3  0.00000000  0.50000000  0.00000000  1.0
",-2.0170414252000004,28.5,11640,Ba0.64Bi1K0.36O3,11642,mp-1223518,3dsc_mp,Ba:0.128|Bi:0.2|K:0.072|O:0.6
superband-12687,"# generated using pymatgen
data_Ca0.2La1.8Fe2P2O2
_symmetry_space_group_name_H-M   P4/nmm
_cell_length_a   4.06887900
_cell_length_b   4.06887900
_cell_length_c   9.08498100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   129
_chemical_formula_structural   Ca0.2La1.8Fe2P2O2
_chemical_formula_sum   'Ca0.2 La1.8 Fe2 P2 O2'
_cell_volume   150.40891328
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-y+1/2, x+1/2, z'
  3  '-x, -y, z'
  4  'y+1/2, -x+1/2, z'
  5  'x+1/2, -y+1/2, -z'
  6  '-y, -x, -z'
  7  '-x+1/2, y+1/2, -z'
  8  'y, x, -z'
  9  '-x+1/2, -y+1/2, -z'
  10  'y, -x, -z'
  11  'x+1/2, y+1/2, -z'
  12  '-y, x, -z'
  13  '-x, y, z'
  14  'y+1/2, x+1/2, z'
  15  'x, -y, z'
  16  '-y+1/2, -x+1/2, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  2  0.00000000  0.50000000  0.86484900  0.9
  Ca  Ca1  2  0.00000000  0.50000000  0.86484900  0.1
  Fe  Fe2  2  0.00000000  0.00000000  0.50000000  1.0
  P  P3  2  0.00000000  0.50000000  0.33424700  1.0
  O  O4  2  0.00000000  0.00000000  0.00000000  1.0
",-1.734766549583334,5.67,12687,Ca0.1Fe1La0.9P1O1,13721,mp-510668,3dsc_mp,Ca:0.025|Fe:0.25|La:0.225|O:0.25|P:0.25
superband-14658,"# generated using pymatgen
data_La2.91Pr0.09Tl1
_symmetry_space_group_name_H-M   Pm-3m
_cell_length_a   5.08007700
_cell_length_b   5.08007700
_cell_length_c   5.08007700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   221
_chemical_formula_structural   La2.91Pr0.09Tl1
_chemical_formula_sum   'La2.91 Pr0.09 Tl1'
_cell_volume   131.10247337
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y, x, z'
  4  'y, -x, -z'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y, -x, z'
  8  '-y, x, -z'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y, x, -z'
  16  '-y, -x, z'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z, -y, x'
  20  '-z, y, -x'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z, y, -x'
  24  '-z, -y, x'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z, -y, -x'
  28  'z, y, x'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z, y, x'
  32  'z, -y, -x'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x, z, -y'
  36  '-x, -z, y'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x, z, y'
  40  'x, -z, -y'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x, -z, -y'
  44  'x, z, y'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x, -z, y'
  48  '-x, z, -y'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  3  0.00000000  0.50000000  0.50000000  0.97
  Pr  Pr1  3  0.00000000  0.50000000  0.50000000  0.03
  Tl  Tl2  1  0.00000000  0.00000000  0.00000000  1.0
",-0.240254917083333,7.55,14658,La2.91Pr0.09Tl1,14687,mp-371,3dsc_mp,La:0.7275|Pr:0.0225|Tl:0.25
superband-11355,"# generated using pymatgen
data_Mg0.8B2
_symmetry_space_group_name_H-M   P6/mmm
_cell_length_a   3.07368000
_cell_length_b   3.07368003
_cell_length_c   3.53435000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999966
_symmetry_Int_Tables_number   191
_chemical_formula_structural   Mg0.8B2
_chemical_formula_sum   'Mg0.8 B2'
_cell_volume   28.91728362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x-y, x, z'
  4  '-x+y, -x, -z'
  5  '-y, x-y, z'
  6  'y, -x+y, -z'
  7  '-x, -y, z'
  8  'x, y, -z'
  9  '-x+y, -x, z'
  10  'x-y, x, -z'
  11  'y, -x+y, z'
  12  '-y, x-y, -z'
  13  '-y, -x, -z'
  14  'y, x, z'
  15  '-x, -x+y, -z'
  16  'x, x-y, z'
  17  '-x+y, y, -z'
  18  'x-y, -y, z'
  19  'y, x, -z'
  20  '-y, -x, z'
  21  'x, x-y, -z'
  22  '-x, -x+y, z'
  23  'x-y, -y, -z'
  24  '-x+y, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  0.8
  B  B1  2  0.33333333  0.66666667  0.50000000  1.0
",-0.1303397627777774,38.0,11355,B2Mg0.8,15774,mp-763,3dsc_mp,B:0.714286|Mg:0.285714
superband-13849,"# generated using pymatgen
data_V6.4Ga1.6
_symmetry_space_group_name_H-M   Pm-3n
_cell_length_a   4.78964500
_cell_length_b   4.78964500
_cell_length_c   4.78964500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   223
_chemical_formula_structural   V6.4Ga1.6
_chemical_formula_sum   'V6.4 Ga1.6'
_cell_volume   109.87780534
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+1/2, x+1/2, z+1/2'
  4  'y+1/2, -x+1/2, -z+1/2'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y+1/2, -x+1/2, z+1/2'
  8  '-y+1/2, x+1/2, -z+1/2'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y+1/2, -x+1/2, -z+1/2'
  12  'y+1/2, x+1/2, z+1/2'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y+1/2, x+1/2, -z+1/2'
  16  '-y+1/2, -x+1/2, z+1/2'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z+1/2, -y+1/2, x+1/2'
  20  '-z+1/2, y+1/2, -x+1/2'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z+1/2, y+1/2, -x+1/2'
  24  '-z+1/2, -y+1/2, x+1/2'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z+1/2, -y+1/2, -x+1/2'
  28  'z+1/2, y+1/2, x+1/2'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z+1/2, y+1/2, x+1/2'
  32  'z+1/2, -y+1/2, -x+1/2'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x+1/2, z+1/2, -y+1/2'
  36  '-x+1/2, -z+1/2, y+1/2'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x+1/2, z+1/2, y+1/2'
  40  'x+1/2, -z+1/2, -y+1/2'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x+1/2, -z+1/2, -y+1/2'
  44  'x+1/2, z+1/2, y+1/2'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x+1/2, -z+1/2, y+1/2'
  48  '-x+1/2, z+1/2, -y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  6  0.00000000  0.50000000  0.25000000  1.0
  Ga  Ga1  2  0.00000000  0.00000000  0.00000000  0.8
  V  V2  2  0.00000000  0.00000000  0.00000000  0.2
",-0.1741018756249994,12.5,13849,Ga0.2V0.8,15776,mp-22568,3dsc_mp,Ga:0.2|V:0.8
superband-13791,"# generated using pymatgen
data_K2(FeSe)5
_symmetry_space_group_name_H-M   I4/m
_cell_length_a   8.31034800
_cell_length_b   8.31034800
_cell_length_c   9.62517840
_cell_angle_alpha   115.57539250
_cell_angle_beta   115.57539249
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   87
_chemical_formula_structural   K2(FeSe)5
_chemical_formula_sum   'K4 Fe10 Se10'
_cell_volume   526.47227706
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  4  0.19304600  0.62038300  0.99999900  1.0
  Fe  Fe1  8  0.05237700  0.15109600  0.50143100  1.0
  Fe  Fe2  2  0.25000000  0.75000000  0.50000000  1.0
  Se  Se3  8  0.04456600  0.84274600  0.28728700  1.0
  Se  Se4  2  0.36016800  0.36016800  0.72033600  1.0
",-0.6533341760598953,33.0,13791,Fe2K0.8Se2,13791,mp-1224406,3dsc_mp,Fe:0.416667|K:0.166667|Se:0.416667
superband-12019,"# generated using pymatgen
data_Ba2Pr0.1Y0.9Cu4O8
_symmetry_space_group_name_H-M   Cmmm
_cell_length_a   3.88992200
_cell_length_b   3.89960400
_cell_length_c   13.88942687
_cell_angle_alpha   81.93014647
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   65
_chemical_formula_structural   Ba2Pr0.1Y0.9Cu4O8
_chemical_formula_sum   'Ba2 Pr0.1 Y0.9 Cu4 O8'
_cell_volume   208.60454109
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x, -y, -z'
  4  '-x, y, z'
  5  '-x, y+z, -z'
  6  'x, -y-z, z'
  7  '-x, -y-z, z'
  8  'x, y+z, -z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  2  0.50000000  0.36427000  0.27146000  1.0
  Y  Y1  1  0.50000000  0.50000000  0.00000000  0.9
  Pr  Pr2  1  0.50000000  0.50000000  0.00000000  0.1
  Cu  Cu3  2  0.00000000  0.06155000  0.87690000  1.0
  Cu  Cu4  2  0.00000000  0.21265200  0.57469600  1.0
  O  O5  2  0.00000000  0.14540900  0.70918200  1.0
  O  O6  2  0.00000000  0.28151900  0.43696200  1.0
  O  O7  2  0.00000000  0.44790600  0.10418800  1.0
  O  O8  2  0.50000000  0.05227800  0.89544400  1.0
",-2.0529924817777783,75.0,12019,Ba2Cu4Pr0.1Y0.9O8,15780,mp-6790,3dsc_mp,Ba:0.133333|Cu:0.266667|O:0.533333|Pr:0.00666667|Y:0.06
superband-15016,"# generated using pymatgen
data_Nb6Sn1.7Pb0.3
_symmetry_space_group_name_H-M   Pm-3n
_cell_length_a   5.33461100
_cell_length_b   5.33461100
_cell_length_c   5.33461100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   223
_chemical_formula_structural   Nb6Sn1.7Pb0.3
_chemical_formula_sum   'Nb6 Sn1.7 Pb0.3'
_cell_volume   151.81275738
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+1/2, x+1/2, z+1/2'
  4  'y+1/2, -x+1/2, -z+1/2'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y+1/2, -x+1/2, z+1/2'
  8  '-y+1/2, x+1/2, -z+1/2'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y+1/2, -x+1/2, -z+1/2'
  12  'y+1/2, x+1/2, z+1/2'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y+1/2, x+1/2, -z+1/2'
  16  '-y+1/2, -x+1/2, z+1/2'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z+1/2, -y+1/2, x+1/2'
  20  '-z+1/2, y+1/2, -x+1/2'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z+1/2, y+1/2, -x+1/2'
  24  '-z+1/2, -y+1/2, x+1/2'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z+1/2, -y+1/2, -x+1/2'
  28  'z+1/2, y+1/2, x+1/2'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z+1/2, y+1/2, x+1/2'
  32  'z+1/2, -y+1/2, -x+1/2'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x+1/2, z+1/2, -y+1/2'
  36  '-x+1/2, -z+1/2, y+1/2'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x+1/2, z+1/2, y+1/2'
  40  'x+1/2, -z+1/2, -y+1/2'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x+1/2, -z+1/2, -y+1/2'
  44  'x+1/2, z+1/2, y+1/2'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x+1/2, -z+1/2, y+1/2'
  48  '-x+1/2, z+1/2, -y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  6  0.00000000  0.50000000  0.25000000  1.0
  Sn  Sn1  2  0.00000000  0.00000000  0.00000000  0.85
  Pb  Pb2  2  0.00000000  0.00000000  0.00000000  0.15
",-0.163862066250001,18.24,15016,Nb3Pb0.15Sn0.85,15051,mp-1326,3dsc_mp,Nb:0.75|Pb:0.0375|Sn:0.2125
superband-14046,"# generated using pymatgen
data_Lu5(Ge5Rh2)2
_symmetry_space_group_name_H-M   P4/mbm
_cell_length_a   4.21297400
_cell_length_b   13.03180100
_cell_length_c   13.03180100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   127
_chemical_formula_structural   Lu5(Ge5Rh2)2
_chemical_formula_sum   'Lu10 Ge20 Rh8'
_cell_volume   715.48026304
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x, -z, y'
  4  '-x, z, -y'
  5  'x, -y, -z'
  6  '-x, y, z'
  7  'x, z, -y'
  8  '-x, -z, y'
  9  '-x, y+1/2, -z+1/2'
  10  'x, -y+1/2, z+1/2'
  11  '-x, -z+1/2, -y+1/2'
  12  'x, z+1/2, y+1/2'
  13  '-x, -y+1/2, z+1/2'
  14  'x, y+1/2, -z+1/2'
  15  '-x, z+1/2, y+1/2'
  16  'x, -z+1/2, -y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  4  0.50000000  0.11313900  0.61313900  1.0
  Lu  Lu1  4  0.50000000  0.17498900  0.32501100  1.0
  Lu  Lu2  2  0.00000000  0.00000000  0.00000000  1.0
  Ge  Ge3  8  0.00000000  0.16189300  0.80045000  1.0
  Ge  Ge4  8  0.50000000  0.00764600  0.15515700  1.0
  Ge  Ge5  4  0.00000000  0.06622300  0.43377700  1.0
  Rh  Rh6  8  0.00000000  0.02063500  0.24710600  1.0
",-0.758523462105263,2.79,14046,Ge10Lu5Rh4,14046,mp-1197583,3dsc_mp,Ge:0.526316|Lu:0.263158|Rh:0.210526
superband-12710,"# generated using pymatgen
data_Sr2Ca0.75Th0.25Tl1Cu2O7
_symmetry_space_group_name_H-M   P4/mmm
_cell_length_a   3.78195800
_cell_length_b   3.78195800
_cell_length_c   12.29058500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   123
_chemical_formula_structural   Sr2Ca0.75Th0.25Tl1Cu2O7
_chemical_formula_sum   'Sr2 Ca0.75 Th0.25 Tl1 Cu2 O7'
_cell_volume   175.79477297
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y, x, z'
  4  'y, -x, -z'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y, -x, z'
  8  '-y, x, -z'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y, x, -z'
  16  '-y, -x, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  2  0.50000000  0.50000000  0.20906500  1.0
  Ca  Ca1  1  0.50000000  0.50000000  0.50000000  0.75
  Th  Th2  1  0.50000000  0.50000000  0.50000000  0.25
  Tl  Tl3  1  0.00000000  0.00000000  0.00000000  1.0
  Cu  Cu4  2  0.00000000  0.00000000  0.35682300  1.0
  O  O5  4  0.00000000  0.50000000  0.37186400  1.0
  O  O6  2  0.00000000  0.00000000  0.17209700  1.0
  O  O7  1  0.50000000  0.50000000  0.00000000  1.0
",-2.04557354474359,52.5,12710,Ca0.75Cu2Sr2Th0.25Tl1O7,15819,mp-20824,3dsc_mp,Ca:0.0576923|Cu:0.153846|O:0.538462|Sr:0.153846|Th:0.0192308|Tl:0.0769231
superband-13613,"# generated using pymatgen
data_Y7.6Dy0.4Fe12Si20
_symmetry_space_group_name_H-M   P4/mnc
_cell_length_a   5.48654600
_cell_length_b   10.35946300
_cell_length_c   10.35946300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   128
_chemical_formula_structural   Y7.6Dy0.4Fe12Si20
_chemical_formula_sum   'Y7.6 Dy0.4 Fe12 Si20'
_cell_volume   588.80774232
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x, -z, y'
  4  '-x, z, -y'
  5  'x, -y, -z'
  6  '-x, y, z'
  7  'x, z, -y'
  8  '-x, -z, y'
  9  '-x+1/2, y+1/2, -z+1/2'
  10  'x+1/2, -y+1/2, z+1/2'
  11  '-x+1/2, -z+1/2, -y+1/2'
  12  'x+1/2, z+1/2, y+1/2'
  13  '-x+1/2, -y+1/2, z+1/2'
  14  'x+1/2, y+1/2, -z+1/2'
  15  '-x+1/2, z+1/2, y+1/2'
  16  'x+1/2, -z+1/2, -y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  8  0.00000000  0.06981600  0.76364600  0.95
  Dy  Dy1  8  0.00000000  0.06981600  0.76364600  0.05
  Fe  Fe2  8  0.00000000  0.35452300  0.37715800  1.0
  Fe  Fe3  4  0.25000000  0.00000000  0.50000000  1.0
  Si  Si4  8  0.00000000  0.17984400  0.52165600  1.0
  Si  Si5  8  0.25000000  0.17702500  0.32297500  1.0
  Si  Si6  4  0.23017100  0.50000000  0.50000000  1.0
",-0.6570146138333314,2.75,13613,Dy0.1Fe3Si5Y1.9,13812,mp-1197725,3dsc_mp,Dy:0.01|Fe:0.3|Si:0.5|Y:0.19
superband-14680,"# generated using pymatgen
data_La3Sn13Ru4
_symmetry_space_group_name_H-M   Pm-3n
_cell_length_a   9.87774700
_cell_length_b   9.87774700
_cell_length_c   9.87774700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   223
_chemical_formula_structural   La3Sn13Ru4
_chemical_formula_sum   'La6 Sn26 Ru8'
_cell_volume   963.77064671
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+1/2, x+1/2, z+1/2'
  4  'y+1/2, -x+1/2, -z+1/2'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y+1/2, -x+1/2, z+1/2'
  8  '-y+1/2, x+1/2, -z+1/2'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y+1/2, -x+1/2, -z+1/2'
  12  'y+1/2, x+1/2, z+1/2'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y+1/2, x+1/2, -z+1/2'
  16  '-y+1/2, -x+1/2, z+1/2'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z+1/2, -y+1/2, x+1/2'
  20  '-z+1/2, y+1/2, -x+1/2'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z+1/2, y+1/2, -x+1/2'
  24  '-z+1/2, -y+1/2, x+1/2'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z+1/2, -y+1/2, -x+1/2'
  28  'z+1/2, y+1/2, x+1/2'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z+1/2, y+1/2, x+1/2'
  32  'z+1/2, -y+1/2, -x+1/2'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x+1/2, z+1/2, -y+1/2'
  36  '-x+1/2, -z+1/2, y+1/2'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x+1/2, z+1/2, y+1/2'
  40  'x+1/2, -z+1/2, -y+1/2'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x+1/2, -z+1/2, -y+1/2'
  44  'x+1/2, z+1/2, y+1/2'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x+1/2, -z+1/2, y+1/2'
  48  '-x+1/2, z+1/2, -y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  6  0.00000000  0.50000000  0.25000000  1.0
  Sn  Sn1  24  0.00000000  0.15476500  0.30227600  1.0
  Sn  Sn2  2  0.00000000  0.00000000  0.00000000  1.0
  Ru  Ru3  8  0.25000000  0.25000000  0.25000000  1.0
",-0.45241143,3.75,14680,La3Ru4Sn13,14680,mp-1196992,3dsc_mp,La:0.15|Ru:0.2|Sn:0.65
superband-13240,"# generated using pymatgen
data_K0.8Cr0.007Fe1.993Se2
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   3.78355800
_cell_length_b   3.78355800
_cell_length_c   7.91886339
_cell_angle_alpha   103.82134743
_cell_angle_beta   103.82134744
_cell_angle_gamma   89.99999999
_symmetry_Int_Tables_number   139
_chemical_formula_structural   K0.8Cr0.007Fe1.993Se2
_chemical_formula_sum   'K0.8 Cr0.007 Fe1.993 Se2'
_cell_volume   106.69540668
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  0.8
  Fe  Fe1  2  0.25000000  0.75000000  0.50000000  0.9965
  Cr  Cr2  2  0.25000000  0.75000000  0.50000000  0.0035
  Se  Se3  2  0.35881700  0.35881700  0.71763400  1.0
",-0.6812646755374999,11.0,13240,Cr0.007Fe1.993K0.8Se2,15782,mp-1070735,3dsc_mp,Cr:0.00145833|Fe:0.415208|K:0.166667|Se:0.416667
