material_id,cif,ef_per_atom,tc,superband_id,superband_formula,superband_cif_id,mp_material_id,cif_source
superband-15768,"# generated using pymatgen
data_W3O
_symmetry_space_group_name_H-M   Pm-3n
_cell_length_a   4.98014100
_cell_length_b   4.98014100
_cell_length_c   4.98014100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   223
_chemical_formula_structural   W3O
_chemical_formula_sum   'W6 O2'
_cell_volume   123.51648287
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+1/2, x+1/2, z+1/2'
  4  'y+1/2, -x+1/2, -z+1/2'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y+1/2, -x+1/2, z+1/2'
  8  '-y+1/2, x+1/2, -z+1/2'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y+1/2, -x+1/2, -z+1/2'
  12  'y+1/2, x+1/2, z+1/2'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y+1/2, x+1/2, -z+1/2'
  16  '-y+1/2, -x+1/2, z+1/2'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z+1/2, -y+1/2, x+1/2'
  20  '-z+1/2, y+1/2, -x+1/2'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z+1/2, y+1/2, -x+1/2'
  24  '-z+1/2, -y+1/2, x+1/2'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z+1/2, -y+1/2, -x+1/2'
  28  'z+1/2, y+1/2, x+1/2'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z+1/2, y+1/2, x+1/2'
  32  'z+1/2, -y+1/2, -x+1/2'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x+1/2, z+1/2, -y+1/2'
  36  '-x+1/2, -z+1/2, y+1/2'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x+1/2, z+1/2, y+1/2'
  40  'x+1/2, -z+1/2, -y+1/2'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x+1/2, -z+1/2, -y+1/2'
  44  'x+1/2, z+1/2, y+1/2'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x+1/2, -z+1/2, y+1/2'
  48  '-x+1/2, z+1/2, -y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  W  W0  6  0.00000000  0.50000000  0.25000000  1.0
  O  O1  2  0.00000000  0.00000000  0.00000000  1.0
",2.3417538562499995,3.35,15768,W3O1,15768,mp-21369,3dsc_mp
superband-15771,"# generated using pymatgen
data_Zn
_symmetry_space_group_name_H-M   P6_3/mmc
_cell_length_a   2.62673000
_cell_length_b   2.62673094
_cell_length_c   5.20723400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99998810
_symmetry_Int_Tables_number   194
_chemical_formula_structural   Zn
_chemical_formula_sum   Zn2
_cell_volume   31.11492810
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x-y, x, z+1/2'
  4  '-x+y, -x, -z+1/2'
  5  '-y, x-y, z'
  6  'y, -x+y, -z'
  7  '-x, -y, z+1/2'
  8  'x, y, -z+1/2'
  9  '-x+y, -x, z'
  10  'x-y, x, -z'
  11  'y, -x+y, z+1/2'
  12  '-y, x-y, -z+1/2'
  13  '-y, -x, -z+1/2'
  14  'y, x, z+1/2'
  15  '-x, -x+y, -z'
  16  'x, x-y, z'
  17  '-x+y, y, -z+1/2'
  18  'x-y, -y, z+1/2'
  19  'y, x, -z'
  20  '-y, -x, z'
  21  'x, x-y, -z+1/2'
  22  '-x, -x+y, z+1/2'
  23  'x-y, -y, -z'
  24  '-x+y, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  2  0.33333333  0.66666667  0.25000000  1.0
",0.0,0.87,15771,Zn1,15771,mp-79,3dsc_mp
superband-15772,"# generated using pymatgen
data_ZrZn2
_symmetry_space_group_name_H-M   Fd-3m
_cell_length_a   5.24442432
_cell_length_b   5.24442432
_cell_length_c   5.24442432
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   227
_chemical_formula_structural   ZrZn2
_chemical_formula_sum   'Zr2 Zn4'
_cell_volume   101.99490322
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-y+3/4, -z+3/4, x+y+z+3/4'
  3  'z, -x-y-z, x'
  4  'x+y+z+3/4, -x+3/4, -y+3/4'
  5  'y, x, -x-y-z'
  6  '-z+3/4, -y+3/4, -x+3/4'
  7  '-x-y-z, z, y'
  8  '-x+3/4, x+y+z+3/4, -z+3/4'
  9  'z, x, y'
  10  'x+y+z+3/4, -y+3/4, -z+3/4'
  11  'x, z, -x-y-z'
  12  '-y+3/4, x+y+z+3/4, -x+3/4'
  13  '-x-y-z, y, x'
  14  '-x+3/4, -z+3/4, -y+3/4'
  15  'y, -x-y-z, z'
  16  '-z+3/4, -x+3/4, x+y+z+3/4'
  17  'y, z, x'
  18  '-z+3/4, x+y+z+3/4, -y+3/4'
  19  '-x-y-z, x, z'
  20  '-x+3/4, -y+3/4, x+y+z+3/4'
  21  'x, -x-y-z, y'
  22  '-y+3/4, -x+3/4, -z+3/4'
  23  'z, y, -x-y-z'
  24  'x+y+z+3/4, -z+3/4, -x+3/4'
  25  '-x+3/4, -y+3/4, -z+3/4'
  26  'y, z, -x-y-z'
  27  '-z+3/4, x+y+z+3/4, -x+3/4'
  28  '-x-y-z, x, y'
  29  '-y+3/4, -x+3/4, x+y+z+3/4'
  30  'z, y, x'
  31  'x+y+z+3/4, -z+3/4, -y+3/4'
  32  'x, -x-y-z, z'
  33  '-z+3/4, -x+3/4, -y+3/4'
  34  '-x-y-z, y, z'
  35  '-x+3/4, -z+3/4, x+y+z+3/4'
  36  'y, -x-y-z, x'
  37  'x+y+z+3/4, -y+3/4, -x+3/4'
  38  'x, z, y'
  39  '-y+3/4, x+y+z+3/4, -z+3/4'
  40  'z, x, -x-y-z'
  41  '-y+3/4, -z+3/4, -x+3/4'
  42  'z, -x-y-z, y'
  43  'x+y+z+3/4, -x+3/4, -z+3/4'
  44  'x, y, -x-y-z'
  45  '-x+3/4, x+y+z+3/4, -y+3/4'
  46  'y, x, z'
  47  '-z+3/4, -y+3/4, x+y+z+3/4'
  48  '-x-y-z, z, x'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  2  0.00000000  0.00000000  0.00000000  1.0
  Zn  Zn1  4  0.37500000  0.37500000  0.37500000  1.0
",-0.3025525683333334,0.6,15772,Zn2Zr1,15772,mp-1401,3dsc_mp
superband-15773,"# generated using pymatgen
data_Zr
_symmetry_space_group_name_H-M   P6_3/mmc
_cell_length_a   3.23923200
_cell_length_b   3.23923183
_cell_length_c   5.17222000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000178
_symmetry_Int_Tables_number   194
_chemical_formula_structural   Zr
_chemical_formula_sum   Zr2
_cell_volume   46.99933344
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x-y, x, z+1/2'
  4  '-x+y, -x, -z+1/2'
  5  '-y, x-y, z'
  6  'y, -x+y, -z'
  7  '-x, -y, z+1/2'
  8  'x, y, -z+1/2'
  9  '-x+y, -x, z'
  10  'x-y, x, -z'
  11  'y, -x+y, z+1/2'
  12  '-y, x-y, -z+1/2'
  13  '-y, -x, -z+1/2'
  14  'y, x, z+1/2'
  15  '-x, -x+y, -z'
  16  'x, x-y, z'
  17  '-x+y, y, -z+1/2'
  18  'x-y, -y, z+1/2'
  19  'y, x, -z'
  20  '-y, -x, z'
  21  'x, x-y, -z+1/2'
  22  '-x, -x+y, z+1/2'
  23  'x-y, -y, -z'
  24  '-x+y, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  2  0.33333333  0.66666667  0.25000000  1.0
",0.0,3.5,15773,Zr1,15773,mp-131,3dsc_mp
superband-15776,"# generated using pymatgen
data_V3Ga
_symmetry_space_group_name_H-M   Pm-3n
_cell_length_a   4.78964500
_cell_length_b   4.78964500
_cell_length_c   4.78964500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   223
_chemical_formula_structural   V3Ga
_chemical_formula_sum   'V6 Ga2'
_cell_volume   109.87780534
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+1/2, x+1/2, z+1/2'
  4  'y+1/2, -x+1/2, -z+1/2'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y+1/2, -x+1/2, z+1/2'
  8  '-y+1/2, x+1/2, -z+1/2'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y+1/2, -x+1/2, -z+1/2'
  12  'y+1/2, x+1/2, z+1/2'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y+1/2, x+1/2, -z+1/2'
  16  '-y+1/2, -x+1/2, z+1/2'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z+1/2, -y+1/2, x+1/2'
  20  '-z+1/2, y+1/2, -x+1/2'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z+1/2, y+1/2, -x+1/2'
  24  '-z+1/2, -y+1/2, x+1/2'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z+1/2, -y+1/2, -x+1/2'
  28  'z+1/2, y+1/2, x+1/2'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z+1/2, y+1/2, x+1/2'
  32  'z+1/2, -y+1/2, -x+1/2'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x+1/2, z+1/2, -y+1/2'
  36  '-x+1/2, -z+1/2, y+1/2'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x+1/2, z+1/2, y+1/2'
  40  'x+1/2, -z+1/2, -y+1/2'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x+1/2, -z+1/2, -y+1/2'
  44  'x+1/2, z+1/2, y+1/2'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x+1/2, -z+1/2, y+1/2'
  48  '-x+1/2, z+1/2, -y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  6  0.00000000  0.50000000  0.25000000  1.0
  Ga  Ga1  2  0.00000000  0.00000000  0.00000000  1.0
",-0.1741018756249994,16.8,15776,Ga1V3,15776,mp-22568,3dsc_mp
superband-15781,"# generated using pymatgen
data_K1.5Ba1.5Fe6As6
_symmetry_space_group_name_H-M   C2/m
_cell_length_a   5.43774000
_cell_length_b   7.18634711
_cell_length_c   8.61210276
_cell_angle_alpha   111.06281843
_cell_angle_beta   108.40328177
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   12
_chemical_formula_structural   K1.5Ba1.5Fe6As6
_chemical_formula_sum   'K1.5 Ba1.5 Fe6 As6'
_cell_volume   295.53620227
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x-z, -y, -z'
  4  '-x+z, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  2  0.33003900  0.00022600  0.66007800  0.75
  Ba  Ba1  2  0.33003900  0.00022600  0.66007800  0.25
  Ba  Ba2  1  0.00000000  0.00000000  0.00000000  1.0
  Fe  Fe3  4  0.08353300  0.50054100  0.66751600  1.0
  Fe  Fe4  2  0.24903200  0.50000000  0.00000000  1.0
  As  As5  2  0.11791300  0.69737700  0.23582600  1.0
  As  As6  2  0.21781600  0.30570800  0.43563200  1.0
  As  As7  2  0.44815700  0.69697800  0.89631400  1.0
",-0.3713176110666666,37.78,15781,Ba1K1Fe4As4,15781,mp-1223766,3dsc_mp
superband-15784,"# generated using pymatgen
data_Te2Ir
_symmetry_space_group_name_H-M   Pnma
_cell_length_a   4.07482700
_cell_length_b   6.46899800
_cell_length_c   22.91682400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   62
_chemical_formula_structural   Te2Ir
_chemical_formula_sum   'Te16 Ir8'
_cell_volume   604.08857408
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-x, y+1/2, -z+1/2'
  4  'x, -y+1/2, z+1/2'
  5  '-x+1/2, -y+1/2, z+1/2'
  6  'x+1/2, y+1/2, -z+1/2'
  7  'x+1/2, -y, -z'
  8  '-x+1/2, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  4  0.25000000  0.18911900  0.25928100  1.0
  Te  Te1  4  0.25000000  0.22102600  0.49096700  1.0
  Te  Te2  4  0.25000000  0.55109700  0.62186800  1.0
  Te  Te3  4  0.25000000  0.57710400  0.86350800  1.0
  Ir  Ir4  4  0.25000000  0.56059900  0.30558500  1.0
  Ir  Ir5  4  0.25000000  0.56769100  0.07593900  1.0
",-0.5807211316666674,2.5,15784,Ir1Te2,15784,mp-569388,3dsc_mp
superband-15793,"# generated using pymatgen
data_Nb3Ga
_symmetry_space_group_name_H-M   Pm-3n
_cell_length_a   5.18902100
_cell_length_b   5.18902100
_cell_length_c   5.18902100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   223
_chemical_formula_structural   Nb3Ga
_chemical_formula_sum   'Nb6 Ga2'
_cell_volume   139.71926260
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+1/2, x+1/2, z+1/2'
  4  'y+1/2, -x+1/2, -z+1/2'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y+1/2, -x+1/2, z+1/2'
  8  '-y+1/2, x+1/2, -z+1/2'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y+1/2, -x+1/2, -z+1/2'
  12  'y+1/2, x+1/2, z+1/2'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y+1/2, x+1/2, -z+1/2'
  16  '-y+1/2, -x+1/2, z+1/2'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z+1/2, -y+1/2, x+1/2'
  20  '-z+1/2, y+1/2, -x+1/2'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z+1/2, y+1/2, -x+1/2'
  24  '-z+1/2, -y+1/2, x+1/2'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z+1/2, -y+1/2, -x+1/2'
  28  'z+1/2, y+1/2, x+1/2'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z+1/2, y+1/2, x+1/2'
  32  'z+1/2, -y+1/2, -x+1/2'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x+1/2, z+1/2, -y+1/2'
  36  '-x+1/2, -z+1/2, y+1/2'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x+1/2, z+1/2, y+1/2'
  40  'x+1/2, -z+1/2, -y+1/2'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x+1/2, -z+1/2, -y+1/2'
  44  'x+1/2, z+1/2, y+1/2'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x+1/2, -z+1/2, y+1/2'
  48  '-x+1/2, z+1/2, -y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  6  0.00000000  0.50000000  0.25000000  1.0
  Ga  Ga1  2  0.00000000  0.00000000  0.00000000  1.0
",-0.1719807556250003,20.5,15793,Ga1Nb3,15793,mp-2670,3dsc_mp
superband-15796,"# generated using pymatgen
data_Er(BRh)4
_symmetry_space_group_name_H-M   Ccce
_cell_length_a   7.53016300
_cell_length_b   7.53746200
_cell_length_c   11.81607245
_cell_angle_alpha   71.40058994
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   68
_chemical_formula_structural   Er(BRh)4
_chemical_formula_sum   'Er6 B24 Rh24'
_cell_volume   635.63293524
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  'x, -y+1/2, -z'
  3  '-x+1/2, y+z+1/2, -z'
  4  '-x+1/2, -y-z, z'
  5  '-x, -y, -z'
  6  '-x, y+1/2, z'
  7  'x+1/2, -y-z+1/2, z'
  8  'x+1/2, y+z, -z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  4  0.25000000  0.08317200  0.83365700  1.0
  Er  Er1  2  0.25000000  0.75000000  0.50000000  1.0
  B  B2  8  0.07674300  0.50463500  0.72067600  1.0
  B  B3  8  0.08796400  0.05265400  0.60924000  1.0
  B  B4  8  0.10867400  0.69935600  0.94210600  1.0
  Rh  Rh5  8  0.09672200  0.07395400  0.08217900  1.0
  Rh  Rh6  8  0.12297600  0.14052300  0.41618100  1.0
  Rh  Rh7  8  0.13705100  0.72132900  0.25008600  1.0
",-0.581935709444444,8.76,15796,Er1Rh4B4,15796,mp-1200942,3dsc_mp
superband-15797,"# generated using pymatgen
data_KBiO3
_symmetry_space_group_name_H-M   Pn-3
_cell_length_a   10.21523600
_cell_length_b   10.21523600
_cell_length_c   10.21523600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   201
_chemical_formula_structural   KBiO3
_chemical_formula_sum   'K12 Bi12 O36'
_cell_volume   1065.97056721
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, z'
  3  'x, -y, -z'
  4  '-x, y, -z'
  5  'z, x, y'
  6  'z, -x, -y'
  7  '-z, x, -y'
  8  '-z, -x, y'
  9  'y, z, x'
  10  '-y, z, -x'
  11  '-y, -z, x'
  12  'y, -z, -x'
  13  '-x+1/2, -y+1/2, -z+1/2'
  14  'x+1/2, y+1/2, -z+1/2'
  15  '-x+1/2, y+1/2, z+1/2'
  16  'x+1/2, -y+1/2, z+1/2'
  17  '-z+1/2, -x+1/2, -y+1/2'
  18  '-z+1/2, x+1/2, y+1/2'
  19  'z+1/2, -x+1/2, y+1/2'
  20  'z+1/2, x+1/2, -y+1/2'
  21  '-y+1/2, -z+1/2, -x+1/2'
  22  'y+1/2, -z+1/2, x+1/2'
  23  'y+1/2, z+1/2, -x+1/2'
  24  '-y+1/2, z+1/2, x+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  8  0.15558100  0.15558100  0.15558100  1.0
  K  K1  4  0.25000000  0.25000000  0.75000000  1.0
  Bi  Bi2  12  0.00000000  0.34052400  0.50000000  1.0
  O  O3  24  0.00286800  0.33444600  0.28666200  1.0
  O  O4  12  0.00000000  0.00000000  0.35948700  1.0
",-1.5767792311000008,10.2,15797,K1Bi1O3,15797,mp-29799,3dsc_mp
superband-15800,"# generated using pymatgen
data_Nb3Ge
_symmetry_space_group_name_H-M   P4_2/n
_cell_length_a   5.30627800
_cell_length_b   10.35914900
_cell_length_c   10.35914900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   86
_chemical_formula_structural   Nb3Ge
_chemical_formula_sum   'Nb24 Ge8'
_cell_volume   569.42713496
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  'x+1/2, -z+1/2, y+1/2'
  3  'x, -y, -z'
  4  'x+1/2, z+1/2, -y+1/2'
  5  '-x+1/2, -y+1/2, -z+1/2'
  6  '-x, z, -y'
  7  '-x+1/2, y+1/2, z+1/2'
  8  '-x, -z, y'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  8  0.01420800  0.18609100  0.28588700  1.0
  Nb  Nb1  8  0.03585900  0.09727900  0.58328000  1.0
  Nb  Nb2  8  0.22078100  0.47837800  0.64882000  1.0
  Ge  Ge3  8  0.21724800  0.20366200  0.03264200  1.0
",-0.318060219374999,21.8,15800,Ge1Nb3,15800,mp-1198302,3dsc_mp
superband-15804,"# generated using pymatgen
data_La(GePt)2
_symmetry_space_group_name_H-M   P2_1/c
_cell_length_a   4.48751300
_cell_length_b   8.94685900
_cell_length_c   9.93198002
_cell_angle_alpha   90.81184977
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   14
_chemical_formula_structural   La(GePt)2
_chemical_formula_sum   'La4 Ge8 Pt8'
_cell_volume   398.72048703
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x+1/2, -y+1/2, -z'
  4  '-x+1/2, y+1/2, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  4  0.24494700  0.37302100  0.75575400  1.0
  Ge  Ge1  4  0.20572900  0.38780900  0.37733900  1.0
  Ge  Ge2  4  0.24259300  0.12536900  0.99926600  1.0
  Pt  Pt3  4  0.19354400  0.13868100  0.50010800  1.0
  Pt  Pt4  4  0.24344700  0.37694100  0.12418200  1.0
",-0.9680737824999994,0.55,15804,La1Pt2Ge2,15804,mp-606511,3dsc_mp
superband-15807,"# generated using pymatgen
data_SrTiO3
_symmetry_space_group_name_H-M   I4/mcm
_cell_length_a   5.56772800
_cell_length_b   5.57946045
_cell_length_c   5.56772800
_cell_angle_alpha   119.93046454
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.93046454
_symmetry_Int_Tables_number   140
_chemical_formula_structural   SrTiO3
_chemical_formula_sum   'Sr2 Ti2 O6'
_cell_volume   122.55854223
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'y-z, y, x'
  4  '-y+z, -y, -x'
  5  '-x+y, y, y-z'
  6  'x-y, -y, -y+z'
  7  'z, y, -x+y'
  8  '-z, -y, x-y'
  9  'x-y+1/2, -y, -z+1/2'
  10  '-x+y+1/2, y, z+1/2'
  11  '-z+1/2, -y, -x+1/2'
  12  'z+1/2, y, x+1/2'
  13  '-x+1/2, -y, -y+z+1/2'
  14  'x+1/2, y, y-z+1/2'
  15  '-y+z+1/2, -y, x-y+1/2'
  16  'y-z+1/2, y, -x+y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  2  0.25000000  0.50000000  0.75000000  1.0
  Ti  Ti1  2  0.00000000  0.00000000  0.00000000  1.0
  O  O2  4  0.22906700  0.00000100  0.27093400  1.0
  O  O3  2  0.25000000  0.50000000  0.25000000  1.0
",-3.552249219,4.0,15807,Sr1Ti1O3,15807,mp-4651,3dsc_mp
superband-15812,"# generated using pymatgen
data_CaAlSi
_symmetry_space_group_name_H-M   P6_3/mmc
_cell_length_a   4.20560400
_cell_length_b   4.20560495
_cell_length_c   26.28603700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999252
_symmetry_Int_Tables_number   194
_chemical_formula_structural   CaAlSi
_chemical_formula_sum   'Ca6 Al6 Si6'
_cell_volume   402.63602656
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x-y, x, z+1/2'
  4  '-x+y, -x, -z+1/2'
  5  '-y, x-y, z'
  6  'y, -x+y, -z'
  7  '-x, -y, z+1/2'
  8  'x, y, -z+1/2'
  9  '-x+y, -x, z'
  10  'x-y, x, -z'
  11  'y, -x+y, z+1/2'
  12  '-y, x-y, -z+1/2'
  13  '-y, -x, -z+1/2'
  14  'y, x, z+1/2'
  15  '-x, -x+y, -z'
  16  'x, x-y, z'
  17  '-x+y, y, -z+1/2'
  18  'x-y, -y, z+1/2'
  19  'y, x, -z'
  20  '-y, -x, z'
  21  'x, x-y, -z+1/2'
  22  '-x, -x+y, z+1/2'
  23  'x-y, -y, -z'
  24  '-x+y, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  4  0.00000000  0.00000000  0.16712600  1.0
  Ca  Ca1  2  0.00000000  0.00000000  0.00000000  1.0
  Al  Al2  4  0.33333333  0.66666667  0.09055100  1.0
  Al  Al3  2  0.33333333  0.66666667  0.25000000  1.0
  Si  Si4  4  0.33333333  0.66666667  0.57857400  1.0
  Si  Si5  2  0.33333333  0.66666667  0.75000000  1.0
",-0.3653890772222223,7.9,15812,Ca1Al1Si1,15812,mp-570150,3dsc_mp
